,loan_amnt,loan_status,person_income
28062,10000,1,54000
28063,20000,0,74000
28064,10000,0,60000
28065,1500,0,74000
28066,10000,0,60000
28067,16000,0,74000
28068,5300,0,74000
28069,7125,0,74004
28070,18000,0,74237
28071,10000,0,60000
28072,9600,1,68400
28073,7000,0,74400
28074,7000,1,68400
28075,7500,0,74400
28076,10500,0,74500
28077,10000,0,60350
28078,10000,0,61000
28079,24000,0,75000
28080,10000,0,75000
28081,4000,1,39000
28082,10000,0,75000
28083,6000,0,75000
28084,9100,0,75000
28085,10000,0,62000
28086,10000,0,62200
28087,6000,0,75000
28088,10000,0,63000
28089,25000,0,75000
28090,10000,1,59000
28091,10000,0,75000
28092,10000,0,65000
28093,5500,0,75000
28094,9600,0,75000
28095,10000,0,66000
28096,10000,1,60000
28097,10000,1,60000
28098,10000,0,66847
28099,10000,0,67000
28100,10000,1,61000
28101,10000,0,67000
28102,10000,1,62400
28103,10000,0,69000
28104,10000,0,69228
28105,10000,1,64000
28106,7500,0,75000
28107,10000,1,54400
28108,10000,0,70000
28109,10000,0,70000
28110,10000,0,70800
28111,10000,0,71500
28112,10000,1,66000
28113,10000,0,72000
28114,16000,0,75000
28115,10000,0,72500
28116,14400,0,75000
28117,20000,0,75000
28118,10000,0,75000
28119,12000,1,58650
28120,15000,0,75000
28121,10000,1,62047
28122,12000,0,75000
28123,10000,0,80000
28124,17000,0,75000
28125,10000,0,80000
28126,13200,1,69000
28127,28000,0,75600
28128,14000,0,75600
28129,18125,0,75971
28130,3500,0,75996
28131,3600,0,75996
28132,5000,0,76000
28133,9150,0,76000
28134,3600,0,76000
28135,10000,0,85000
28136,4800,0,76000
28137,9000,0,76000
28138,10000,0,85000
28139,10000,0,85000
28140,10000,0,85900
28141,10000,0,90000
28142,13000,0,76800
28143,6200,0,76800
28144,15000,1,70872
28145,10000,0,92000
28146,12000,0,77000
28147,4500,0,77000
28148,6000,0,77000
28149,10000,0,95000
28150,10100,0,50400
28151,10000,0,77000
28152,15000,0,77000
28153,10200,0,42000
28154,10200,0,55000
28155,10200,0,78000
28156,10200,0,83500
28157,3000,0,77250
28158,10000,0,77256
28159,10200,0,132000
28160,11000,1,26000
28161,25000,0,77533
28162,8000,0,77736
28163,11000,1,36000
28164,11025,0,60000
28165,11100,1,35000
28166,20000,0,78000
28167,3225,0,78000
28168,3000,0,40000
28169,6250,0,78000
28170,15000,0,78000
28171,11200,0,62200
28172,4575,0,78000
28173,11200,0,66000
28174,12000,0,78000
28175,12000,0,78000
28176,8000,0,78000
28177,25000,0,78456
28178,11200,0,132000
28179,11200,0,150000
28180,11250,0,40000
28181,11300,1,33600
28182,15000,0,78840
28183,11300,0,60000
28184,4000,0,79000
28185,10000,0,79200
28186,16000,0,79500
28187,11500,1,33150
28188,7500,1,62540
28189,11500,0,39600
28190,11500,0,41725
28191,11500,0,55600
28192,10000,0,80000
28193,11500,0,73000
28194,13750,0,40000
28195,10000,1,74000
28196,11525,1,30000
28197,10000,0,80000
28198,13000,0,80000
28199,12025,0,80000
28200,11750,0,55000
28201,12000,1,20400
28202,10000,0,80000
28203,9800,0,80000
28204,12000,1,27000
28205,20000,0,80000
28206,10000,0,80000
28207,12000,1,30000
28208,12000,1,30000
28209,5000,0,80000
28210,12000,1,30000
28211,12000,1,74000
28212,5000,0,80000
28213,20000,0,80000
28214,12000,1,32000
28215,10000,0,80000
28216,5600,0,80000
28217,10000,0,80000
28218,12000,1,33600
28219,15000,0,40000
28220,10000,0,80000
28221,10000,0,80000
28222,4000,0,80000
28223,25000,1,74000
28224,19800,0,80000
28225,5000,0,80000
28226,12000,1,36500
28227,5000,0,80000
28228,15000,0,80000
28229,25000,0,80000
28230,12000,1,38200
28231,12000,1,38304
28232,20000,0,80000
28233,10250,1,74000
28234,7700,0,80000
28235,10000,1,74000
28236,15000,0,80000
28237,12000,0,39996
28238,5000,0,80000
28239,12000,0,40000
28240,9600,1,62903
28241,12000,0,40000
28242,9500,0,80004
28243,8000,0,80100
28244,5500,0,80160
28245,12000,0,42000
28246,10000,0,81000
28247,6000,0,81000
28248,11000,0,81000
28249,7000,0,81000
28250,20000,0,81000
28251,24000,0,81120
28252,8000,0,81120
28253,12000,0,45000
28254,30000,1,64464
28255,12000,1,39000
28256,8000,0,82000
28257,12000,0,82000
28258,12000,0,46000
28259,10000,0,82000
28260,10000,0,82000
28261,12000,0,59448
28262,6600,0,82359
28263,11000,0,82500
28264,12000,1,54000
28265,3000,0,83000
28266,3000,0,83000
28267,13000,0,83000
28268,3000,1,24000
28269,3000,1,24000
28270,13200,0,83625
28271,6000,0,84000
28272,3000,0,27599
28273,8225,0,84000
28274,15000,0,84000
28275,3000,1,29120
28276,12000,0,84000
28277,9875,0,84000
28278,1000,0,84000
28279,17925,0,84000
28280,4000,0,84000
28281,14000,0,84240
28282,3500,0,84996
28283,12000,0,65000
28284,12000,0,65000
28285,12000,0,65000
28286,12000,0,68640
28287,5000,0,85000
28288,15000,0,85000
28289,5500,0,85000
28290,10000,0,85000
28291,8000,0,85000
28292,6000,0,85000
28293,8000,1,73000
28294,12000,0,72800
28295,5600,0,85000
28296,8500,0,85000
28297,6075,0,37000
28298,5000,0,85000
28299,10000,0,85000
28300,3000,0,42000
28301,5500,0,85000
28302,10000,0,37000
28303,10000,0,85000
28304,8000,0,85000
28305,12000,0,75000
28306,10000,0,85000
28307,2000,0,36700
28308,12000,0,85000
28309,1000,0,85000
28310,10000,0,85000
28311,5000,0,85000
28312,7000,0,85280
28313,8500,0,86000
28314,6250,1,62900
28315,12000,1,75744
28316,12000,0,82000
28317,12000,0,83000
28318,10000,0,86004
28319,4000,0,36000
28320,10000,0,36000
28321,6500,0,86044
28322,12000,0,84695
28323,6500,0,86500
28324,10000,0,86500
28325,12000,0,85000
28326,5000,0,86760
28327,10000,0,86807
28328,12000,0,85000
28329,15600,1,75000
28330,4800,1,75000
28331,12000,0,88000
28332,9000,0,87000
28333,20000,0,87000
28334,12000,0,90000
28335,17600,0,87048
28336,14250,0,87950
28337,12000,0,93000
28338,4000,0,88000
28339,12000,0,88000
28340,12000,0,95000
28341,1000,0,88000
28342,12000,1,73100
28343,15000,0,88296
28344,20000,0,88400
28345,12000,0,100000
28346,3600,0,88824
28347,6000,0,89000
28348,16000,1,77000
28349,5000,0,89000
28350,2000,0,36000
28351,12000,0,120000
28352,15000,0,90000
28353,12000,0,125000
28354,12000,0,125000
28355,3800,0,90000
28356,12000,0,90000
28357,12000,1,113000
28358,2800,0,90000
28359,13200,0,90000
28360,4000,0,90000
28361,15000,1,78000
28362,12000,0,275000
28363,12150,0,48000
28364,7000,0,90000
28365,2500,0,90000
28366,18000,0,90000
28367,21000,0,90000
28368,10500,0,90000
28369,5600,1,78000
28370,4600,0,90000
28371,12375,1,36000
28372,12400,0,41000
28373,12400,0,44196
28374,13250,0,35000
28375,22000,0,90000
28376,15000,0,90000
28377,7000,1,78000
28378,20000,0,90000
28379,8000,0,90000
28380,9600,1,78000
28381,3000,0,90000
28382,2800,0,47000
28383,2800,0,48956
28384,24000,0,90000
28385,14000,0,90000
28386,6000,0,35000
28387,6800,0,35000
28388,9600,0,90000
28389,2800,0,90000
28390,20000,1,78000
28391,20000,0,90000
28392,2775,1,25000
28393,1800,0,35000
28394,9300,0,90000
28395,2700,0,24000
28396,2700,0,29676
28397,22000,0,90000
28398,22000,0,90996
28399,2400,0,91000
28400,7900,0,91000
28401,9000,0,91200
28402,3350,0,91992
28403,2575,0,82500
28404,20000,0,92000
28405,4000,0,92000
28406,12000,0,92000
28407,8000,0,92000
28408,12000,0,92000
28409,12000,0,92000
28410,5375,0,92904
28411,7000,0,93000
28412,18000,0,93000
28413,7000,1,81000
28414,12500,0,182500
28415,4200,0,94000
28416,8400,1,82000
28417,4400,0,94128
28418,10000,0,94185
28419,12800,0,56004
28420,7400,0,94800
28421,13000,0,95000
28422,5000,0,95000
28423,5000,0,95000
28424,8000,0,95000
28425,7500,0,95000
28426,21200,0,95000
28427,13000,0,50000
28428,13000,1,46000
28429,13000,0,52680
28430,24000,1,83000
28431,3000,0,95000
28432,4000,0,33600
28433,3250,0,95000
28434,13000,0,65000
28435,20000,0,95000
28436,14000,0,95000
28437,13000,0,70000
28438,21600,0,95000
28439,2800,1,83000
28440,12000,1,83000
28441,4000,0,95000
28442,10000,0,95000
28443,13000,0,110000
28444,15000,0,95892
28445,13000,0,130000
28446,6000,0,96000
28447,10000,0,96000
28448,13600,1,43000
28449,3100,1,71400
28450,5100,0,96000
28451,13650,0,45760
28452,13650,0,66000
28453,13750,1,27036
28454,13750,1,33000
28455,13775,1,32878
28456,13800,0,67300
28457,6000,0,32560
28458,1500,0,96000
28459,1500,0,97000
28460,14000,1,45000
28461,14000,0,97000
28462,14000,1,40800
28463,14000,0,48300
28464,3600,0,32000
28465,14000,0,52000
28466,12150,0,32000
28467,14000,0,52000
28468,8000,0,98000
28469,5000,0,98000
28470,35000,0,98000
28471,5200,0,98000
28472,12000,0,98000
28473,18000,0,98000
28474,14000,0,55000
28475,1200,0,32000
28476,6000,0,98004
28477,12000,0,98004
28478,20000,0,98240
28479,10000,0,99000
28480,8000,0,99000
28481,4000,0,99500
28482,14400,0,99996
28483,14000,0,62000
28484,14000,0,62004
28485,25000,0,99996
28486,14000,0,62500
28487,9350,0,100000
28488,16000,0,100000
28489,14000,1,59000
28490,6600,0,31200
28491,14000,0,70000
28492,18400,0,100000
28493,6000,0,100000
28494,14000,0,75000
28495,6000,1,88000
28496,14000,0,82000
28497,14000,1,73000
28498,5500,0,100000
28499,2500,0,100000
28500,14000,0,100000
28501,7750,1,88000
28502,14000,0,105000
28503,8000,0,100000
28504,6000,0,100000
28505,14000,0,125004
28506,14000,0,126251
28507,14000,0,130000
28508,15000,0,100000
28509,3000,0,100000
28510,14000,0,150000
28511,14000,0,180000
28512,9600,0,100000
28513,5000,0,100000
28514,6000,0,100000
28515,4800,0,100000
28516,14250,0,119000
28517,8000,0,100010
28518,20000,0,100111
28519,17850,0,100280
28520,14300,0,74880
28521,14400,1,30120
28522,2500,0,101000
28523,12000,0,101004
28524,15000,0,101500
28525,14400,0,48000
28526,7500,0,102000
28527,7000,0,102000
28528,14400,0,60000
28529,12000,0,102031
28530,8800,0,102300
28531,14400,0,75000
28532,12600,0,103000
28533,14400,0,85000
28534,15000,0,103970
28535,8000,0,30000
28536,14400,1,96500
28537,14000,0,104800
28538,12350,0,105000
28539,2400,0,105000
28540,14500,1,42000
28541,21000,0,105000
28542,14500,0,80004
28543,25000,0,105000
28544,11000,0,105000
28545,9000,0,105000
28546,14525,1,46152
28547,7500,1,93000
28548,14550,0,80409
28549,15000,0,105201
28550,20700,0,105398
28551,12000,0,105859
28552,4025,0,106000
28553,5000,0,106000
28554,10200,0,106000
28555,23000,1,94050
28556,4000,0,107000
28557,15000,0,107004
28558,13000,0,107004
28559,7500,0,30000
28560,14000,0,108000
28561,10000,0,108000
28562,2000,0,35416
28563,4000,0,108000
28564,7000,0,108000
28565,18000,0,108639
28566,16000,0,109000
28567,12800,0,109000
28568,20000,0,109920
28569,2000,0,39996
28570,10800,0,110000
28571,30000,0,110000
28572,16000,0,110000
28573,2000,0,42000
28574,3000,0,110000
28575,2000,0,42000
28576,2000,0,42000
28577,5000,0,110000
28578,12000,0,110000
28579,16000,0,110000
28580,20000,0,110000
28581,3000,0,110000
28582,13000,0,28800
28583,24000,0,110000
28584,2000,0,50000
28585,12000,0,110000
28586,6000,0,110000
28587,2000,1,44004
28588,15000,0,110000
28589,15000,1,30000
28590,25000,0,110004
28591,1600,0,28000
28592,2000,0,28000
28593,12000,0,28000
28594,25000,0,112000
28595,10000,1,100000
28596,25000,0,112224
28597,25000,1,101000
28598,19000,0,114000
28599,6000,0,114000
28600,19200,0,114000
28601,35000,0,114054
28602,3000,0,114440
28603,12500,0,114996
28604,15000,1,44531
28605,10000,0,115000
28606,15000,1,45000
28607,15000,1,39000
28608,25000,0,115000
28609,8000,0,115000
28610,20000,0,115000
28611,15000,1,39000
28612,10000,0,116000
28613,30000,1,104000
28614,25000,1,88400
28615,15000,1,47000
28616,5000,0,116000
28617,10700,0,117000
28618,20400,0,117000
28619,8000,0,117000
28620,10000,0,117000
28621,16000,0,117400
28622,1800,0,39996
28623,4750,0,26400
28624,11400,0,118000
28625,15000,1,41000
28626,25000,0,118000
28627,15000,1,47840
28628,28000,0,118075
28629,15000,1,48000
28630,5000,0,119004
28631,15000,1,43439
28632,30000,0,120000
28633,6000,1,108000
28634,15000,0,50000
28635,12000,1,108000
28636,14500,0,120000
28637,5400,0,120000
28638,30000,1,108000
28639,15000,0,50000
28640,9600,0,120000
28641,15000,0,120000
28642,5000,0,25000
28643,20000,1,108000
28644,5575,0,120000
28645,8500,0,25000
28646,12000,0,120000
28647,20000,1,91800
28648,8400,1,91800
28649,9250,0,120000
28650,6000,0,120000
28651,20000,0,120000
28652,12000,0,120000
28653,25000,0,120000
28654,23600,0,120000
28655,5000,1,91800
28656,8000,0,25000
28657,10750,0,25000
28658,17000,0,120000
28659,14400,1,108000
28660,10000,0,120000
28661,1600,1,53550
28662,4000,0,120996
28663,1500,0,11820
28664,1450,0,121200
28665,12000,0,122000
28666,9150,0,122500
28667,35000,0,123000
28668,1500,1,17000
28669,1500,1,17496
28670,12000,0,123600
28671,6400,0,123735
28672,30000,0,124000
28673,2000,0,124000
28674,19000,0,124000
28675,4500,0,24000
28676,35000,0,125000
28677,12000,0,125000
28678,1500,0,22800
28679,4500,0,125000
28680,14975,0,125000
28681,1500,1,25140
28682,10200,0,125000
28683,15000,0,54000
28684,8800,0,125000
28685,20000,0,125000
28686,15000,0,56000
28687,24000,1,113000
28688,8000,0,125000
28689,15000,0,57000
28690,15000,1,52000
28691,6000,0,126000
28692,15000,0,58000
28693,14000,0,126000
28694,3000,0,24000
28695,10000,1,115000
28696,15000,0,60000
28697,7750,1,98600
28698,24250,1,98603
28699,15000,0,60000
28700,30000,0,130000
28701,15000,0,60000
28702,15000,0,60000
28703,9600,1,118000
28704,11000,0,130000
28705,25000,1,100300
28706,24250,0,130000
28707,25000,0,130000
28708,7000,0,22800
28709,15000,0,65000
28710,8000,0,132000
28711,7500,0,132000
28712,15000,0,65000
28713,25000,0,134000
28714,2500,1,123000
28715,20000,0,135000
28716,15000,0,68000
28717,15000,1,62962
28718,21000,0,136000
28719,4800,0,136000
28720,8000,0,136173
28721,23000,0,137000
28722,4000,0,138000
28723,9900,0,138000
28724,10000,0,138000
28725,15000,0,71000
28726,9000,0,139380
28727,7500,0,140000
28728,10000,0,140000
28729,18000,0,140000
28730,8000,0,140000
28731,15000,0,72900
28732,7000,0,140000
28733,15000,1,108800
28734,25000,0,140000
28735,15000,0,74000
28736,25000,0,140000
28737,10000,0,140000
28738,14000,0,140000
28739,15000,0,74784
28740,15000,0,75000
28741,20000,1,128000
28742,20800,0,140000
28743,21500,0,140000
28744,24000,0,140000
28745,8000,0,140000
28746,10000,0,140004
28747,14000,0,140400
28748,6000,0,141000
28749,15000,0,141000
28750,6000,0,141600
28751,15000,0,142000
28752,15000,0,75000
28753,25000,0,142000
28754,20000,0,142500
28755,15000,1,69000
28756,21000,0,144000
28757,7600,0,144000
28758,10000,0,144000
28759,25000,0,144000
28760,21000,0,145000
28761,5000,0,145000
28762,20000,0,145000
28763,15000,0,145000
28764,10000,0,146000
28765,4500,1,19200
28766,5000,0,148350
28767,15000,0,81996
28768,30000,0,150000
28769,24000,0,150000
28770,16000,0,150000
28771,20000,0,150000
28772,7200,0,150000
28773,7000,0,150000
28774,12000,0,150000
28775,25000,0,150000
28776,7500,0,150000
28777,3000,0,150000
28778,15000,0,88000
28779,2500,0,18720
28780,10000,0,150000
28781,12000,0,150000
28782,24500,0,150000
28783,24000,0,150000
28784,20000,1,138000
28785,20000,0,150000
28786,15000,0,92500
28787,7500,0,150000
28788,8150,0,150750
28789,35000,0,151000
28790,25000,1,141000
28791,15175,1,49000
28792,30000,0,155000
28793,25000,0,155000
28794,20000,0,155000
28795,15200,1,37000
28796,15250,1,36100
28797,18000,0,156000
28798,4000,0,156000
28799,15000,0,156000
28800,11375,1,145124
28801,12000,0,160000
28802,15575,0,66000
28803,14000,0,160000
28804,22000,0,160000
28805,15600,0,69000
28806,10000,0,160000
28807,10000,0,160000
28808,24000,0,160000
28809,15775,1,45000
28810,15775,0,56472
28811,35000,0,164000
28812,25000,1,153000
28813,9000,0,165000
28814,16000,0,75996
28815,8775,0,168000
28816,25000,0,170000
28817,20000,0,170000
28818,16000,0,82000
28819,16000,0,88712
28820,7000,0,175000
28821,15000,0,175000
28822,23000,1,138550
28823,10000,0,175000
28824,35000,1,140787
28825,9000,0,178000
28826,18000,0,180000
28827,14000,0,180000
28828,20000,0,181000
28829,25000,0,182004
28830,10000,0,185000
28831,6000,0,185000
28832,4000,0,185000
28833,14000,0,187000
28834,10000,0,187000
28835,16000,0,108996
28836,16000,1,98000
28837,10000,0,195000
28838,20000,0,200000
28839,8000,1,14400
28840,16000,0,120000
28841,10000,0,200000
28842,3000,0,200000
28843,10000,0,204000
28844,18000,0,205000
28845,9400,1,171870
28846,16000,0,300000
28847,25000,0,224000
28848,28000,0,250000
28849,4000,0,250000
28850,34000,0,250000
28851,19200,1,74000
28852,25000,1,238000
28853,24500,0,275004
28854,25000,0,290000
28855,35000,1,244800
28856,16000,0,300000
28857,19275,1,33600
28858,24000,1,261800
28859,15000,1,310400
28860,18000,0,325000
28861,25000,0,360000
28862,19425,1,54000
28863,35000,0,381450
28864,2500,0,444000
28865,18000,0,550000
28866,8000,0,550000
28867,16000,0,600000
28868,24000,1,499800
28869,25000,0,600000
28870,1000,0,780000
28871,19750,1,37440
28872,15000,0,800000
28873,19750,1,39000
28874,25000,0,900000
28875,6600,0,1362000
28876,3250,1,9600
28877,6400,0,1440000
28878,19750,1,45000
28879,1600,1,8088
28880,1000,0,7200
28881,1300,1,6000
28882,2000,1,4000
28883,6000,0,28800
28884,16000,0,79500
28885,1000,0,36000
28886,2500,0,48000
28887,5000,1,46000
28888,12500,0,70000
28889,7500,0,25000
28890,4400,0,94128
28891,5750,0,85000
28892,1375,0,37500
28893,15000,0,74784
28894,3275,0,35820
28895,6000,0,47000
28896,15000,0,43680
28897,8000,0,32400
28898,8000,0,88000
28899,7000,1,38000
28900,14000,0,160000
28901,11700,0,55000
28902,4375,0,20004
28903,30000,0,110000
28904,14000,0,52000
28905,2375,0,15864
28906,30000,0,130000
28907,30000,0,155000
28908,9875,0,84000
28909,11000,0,81000
28910,6000,0,74568
28911,8400,0,33280
28912,3100,0,65000
28913,1500,0,35000
28914,3000,0,60000
28915,12000,0,110000
28916,22000,1,58800
28917,2500,0,18720
28918,24000,0,97500
28919,20000,0,90000
28920,7500,0,48000
28921,25000,0,360000
28922,10000,1,60000
28923,2000,1,12000
28924,5000,1,41496
28925,10000,0,68000
28926,15000,0,140000
28927,10000,0,45600
28928,7200,0,50000
28929,7000,1,52000
28930,5000,0,41500
28931,2400,0,38568
28932,12000,1,33600
28933,25000,1,79900
28934,20000,1,108000
28935,8000,0,62000
28936,4375,1,17108
28937,4500,0,26880
28938,21500,0,140000
28939,4000,1,69000
28940,9000,1,45000
28941,6000,0,100000
28942,9200,0,40000
28943,7400,0,37000
28944,6400,0,31200
28945,20000,0,200000
28946,12000,0,63996
28947,1500,1,48000
28948,6000,0,40000
28949,2500,0,39996
28950,3000,0,25000
28951,11500,0,65000
28952,21600,0,95000
28953,6000,0,50000
28954,14000,0,104800
28955,14500,0,120000
28956,24000,1,55059
28957,3500,0,21600
28958,1600,0,72000
28959,14000,0,45000
28960,18000,0,74237
28961,12500,0,182500
28962,7000,0,65000
28963,7000,0,22800
28964,9400,0,214200
28965,4800,0,27040
28966,4350,0,50000
28967,7125,0,74004
28968,7500,0,38500
28969,2400,0,62400
28970,15000,0,42996
28971,2000,0,18000
28972,2500,0,80000
28973,19200,0,114000
28974,10000,0,81000
28975,22750,0,65000
28976,3500,0,37000
28977,7500,0,28000
28978,6000,0,60000
28979,20000,0,250000
28980,3000,1,18000
28981,9000,0,36000
28982,17000,0,55900
28983,9000,0,74000
28984,3600,0,60000
28985,13500,0,201000
28986,7500,0,74400
28987,7000,0,37800
28988,6000,0,69600
28989,6000,0,80000
28990,6000,0,71599
28991,2100,0,30000
28992,6500,0,65000
28993,11400,0,118000
28994,13750,0,40000
28995,15000,1,78000
28996,1200,0,29000
28997,11375,1,145124
28998,35000,0,125000
28999,13775,1,32878
29000,7500,0,780000
29001,25000,1,88000
29002,18000,0,70000
29003,15000,0,233000
29004,15000,0,76872
29005,28000,0,400000
29006,10200,0,125000
29007,5000,0,42000
29008,4775,0,51000
29009,12000,0,52000
29010,10000,0,55000
29011,20000,0,78000
29012,5000,0,100000
29013,11500,0,73000
29014,14900,0,63000
29015,5000,1,54000
29016,5000,1,66000
29017,11750,0,55000
29018,3500,0,48000
29019,17000,0,95000
29020,10000,1,62400
29021,20000,1,45996
29022,1000,0,61000
29023,6000,0,52000
29024,12000,0,100000
29025,5000,0,119004
29026,13000,1,46000
29027,8875,0,38200
29028,7200,0,31000
29029,2500,0,60000
29030,20000,1,103000
29031,21000,0,136000
29032,2000,0,42000
29033,7000,0,68000
29034,6000,1,18720
29035,1250,0,29500
29036,4000,1,12360
29037,24000,1,72800
29038,5000,0,50000
29039,8000,0,30000
29040,5000,0,95000
29041,3000,0,48000
29042,3000,1,24000
29043,3000,0,186000
29044,7200,0,45000
29045,8000,0,35000
29046,9000,0,65000
29047,12000,0,40000
29048,8875,0,30000
29049,35000,0,381450
29050,7475,0,42320
29051,2775,1,25000
29052,13000,0,130000
29053,12000,0,90000
29054,5000,0,34000
29055,5575,0,120000
29056,10000,1,51850
29057,18200,1,58000
29058,21000,0,52400
29059,5000,0,24000
29060,9000,0,336000
29061,12000,1,83000
29062,2500,0,36000
29063,8800,0,102300
29064,1500,0,21408
29065,6250,0,78000
29066,8000,0,50000
29067,25000,0,80000
29068,3500,0,84996
29069,4000,1,24000
29070,8000,1,31000
29071,15000,0,50000
29072,10000,0,30000
29073,10000,1,32000
29074,5000,1,15000
29075,5000,0,145000
29076,8000,0,72000
29077,1200,0,16800
29078,15600,0,69000
29079,15000,0,53808
29080,35000,1,85000
29081,5000,0,32004
29082,12800,0,56004
29083,9975,1,73000
29084,2000,0,26500
29085,5000,0,60000
29086,11000,1,61000
29087,8400,0,42000
29088,17000,0,72194
